sample	TCGA-06-2569-01	TCGA-06-2570-01	TCGA-06-5416-01	TCGA-15-1444-01	TCGA-CS-6666-01	TCGA-DB-A4XE-01	TCGA-DB-A75O-01	TCGA-DH-5142-01	TCGA-DU-6404-01	TCGA-DU-6404-02	TCGA-DU-6408-01	TCGA-DU-6542-01	TCGA-DU-8163-01	TCGA-DU-A6S7-01	TCGA-E1-A7YV-01	TCGA-FG-5963-01	TCGA-FG-5963-02	TCGA-FG-8181-01	TCGA-FN-7833-01	TCGA-HT-7686-01	TCGA-HT-7690-01	TCGA-HT-7857-01	TCGA-HT-A61B-01	TCGA-KT-A74X-01	TCGA-P5-A72X-01	TCGA-P5-A730-01	TCGA-QH-A65X-01	TCGA-S9-A6U1-01	TCGA-S9-A6U6-01	TCGA-S9-A7J2-01	TCGA-TQ-A7RF-01	TH02_0074_S01	TH02_0075_S01	TH02_0076_S01	TH02_0077_S01	TH02_0078_S01	TH02_0079_S01	TH02_0081_S01	TH02_0082_S01	TH02_0083_S01	TH02_0084_S01	TH02_0085_S01	TH02_0086_S01	TH02_0087_S01	TH02_0087_S02	TH02_0088_S01	TH02_0089_S01	TH02_0090_S01	TH02_0091_S01	TH02_0092_S01	TH02_0093_S01	TH02_0094_S01	TH02_0095_S01	TH02_0096_S01	TH02_0651_S01	TH02_0652_S01	TH02_0653_S01	TH02_0654_S01	TH02_0656_S01	TH04_0021_S01	TH06_0616_S01	TH06_0627_S01	TH06_0647_S01	TH06_1175_S01	THR13_0963_S01	THR13_0964_S01	THR13_0965_S01	THR13_0968_S01	THR13_0969_S01	THR13_0970_S01	THR13_0971_S01	THR13_0972_S01	THR13_0973_S01	THR13_0974_S01	THR14_0301_S01	THR14_0302_S01	THR14_0303_S01	THR14_0308_S01	THR14_0309_S01	THR14_0310_S01	THR14_0311_S01	THR14_0312_S01	THR14_0313_S01	THR14_0324_S01	THR14_0326_S01	THR14_0327_S01	THR31_0918_S01	THR32_0958_S01	THR32_0959_S01	THR32_0960_S01
IGHA1	0.565691828728	1.2016847133600002	2.3785128593400002	0.8875889778139999	2.1538264751400003	0.056723508983899995	0.0	0.6041815876959999	0.7656252384190001	1.59935212135	0.11116745322899999	1.58019828796	0.163629814982	0.189164444804	0.9184638261799999	2.5777249336200003	0.163629814982	0.275123685598	1.0215282440200002	1.8914396762799999	4.41071176529	1.8600012063999998	2.0250577926599997	1.35621809959	0.985560894012	2.6323006153099997	3.456833601	0.422329545021	0.20175661146600002	0.0427840352058	4.58254909515	1.06350294231	6.097189387239999	5.2551230148500006	1.0	0.641546029088	3.39231742278	1.3950627995200002	1.28095631383	3.06177619759	0.0703893278914	2.1176950426700003	0.50589092973	0.163498732283	5.51947900231	1.08406426479	1.0	0.0	5.56407325574	0.0703893278914	2.6576400052099998	4.766595161730001	0.516015147004	0.0	1.7004397181400002	0.918386234446	0.356143810225	0.12432813500199999	1.5360529002399999	1.28688114779	2.8678964639899998	9.28308835302	5.43462822764	0.0	0.0	1.6322682155000001	2.43562859405	1.56559717585	2.1342209397599996	5.98663847173	0.659924558402	2.43295940728	0.0	0.0565835283664	4.04001567885	0.0	0.0	1.5109619192800001	0.678071905113	0.12432813500199999	2.5945485495500002	3.95605665241	0.367371065649	1.15704371015	0.8479969065549999	0.855989697308	1.66902676551	0.0565835283664	0.0	0.34482849699699997
TBR1	0.422329545021	0.848088502884	0.150686472654	0.163629814982	0.0144976107404	2.1077466011	0.933637201786	0.389680147171	0.344949603081	0.056721057742800014	1.77821528912	1.8115392923400002	1.4330234527599999	0.07052473723889999	0.985560894012	1.29874289036	0.28699606657	4.48924922943	0.0977480858564	1.04972195625	2.35617637634	0.12445962429000001	0.226636484265	0.150686472654	0.956147193909	0.150686472654	0.422329545021	0.585064530373	2.1310024261500002	0.333533734083	0.7399406433110001	1.0703893278899999	3.35473423997	1.0703893278899999	0.042644337408499995	2.58496250072	0.0565835283664	0.48542682717	0.0	0.0285691521968	0.0	0.0840642647885	0.163498732283	0.0143552929771	0.0285691521968	0.0	0.0	0.0565835283664	0.17632277264000001	0.0285691521968	0.0143552929771	0.0285691521968	0.0	0.0	0.0285691521968	0.0	0.34482849699699997	0.0143552929771	0.0143552929771	1.31034012061	0.32192809488699997	0.042644337408499995	0.0	1.6599245584	0.0	0.0285691521968	0.042644337408499995	0.0	0.0565835283664	0.0565835283664	0.0	0.0	0.0703893278914	0.0	0.0703893278914	0.163498732283	0.831877241192	0.0	0.0143552929771	0.0	0.20163386116999998	0.831877241192	0.0143552929771	0.0143552929771	0.97085365434	0.6870606883399999	0.111031312389	0.0143552929771	0.0	0.0703893278914
NTSR1	0.028709901496799996	0.11116745322899999	2.78246235847	0.0977480858564	0.0	0.485537260771	0.433055132627	0.0427840352058	1.04972195625	4.67386341095	0.475177288055	0.20175661146600002	0.056723508983899995	0.0144976107404	0.41153392195699995	1.23886692524	3.7834675312	1.59461688995	0.056723508983899995	0.163629814982	0.389680147171	0.214244633913	0.13763217628	0.7399406433110001	0.214244633913	0.0	0.26316010952	0.0977480858564	0.623023867607	0.028709901496799996	0.226636484265	0.0	0.0285691521968	0.042644337408499995	0.0703893278914	0.163498732283	0.0143552929771	0.0	0.0565835283664	0.17632277264000001	0.111031312389	0.0285691521968	0.17632277264000001	0.163498732283	0.0703893278914	0.0143552929771	0.0976107966264	0.042644337408499995	0.782408564927	0.0565835283664	0.18903382439	0.18903382439	0.0565835283664	0.0703893278914	1.42223300068	0.925999418556	0.286881147788	0.298658315565	2.7355221773	0.0840642647885	0.575312330687	1.6461626571599999	0.20163386116999998	0.2750070475	0.21412480535300002	0.0	0.163498732283	0.0565835283664	0.0	0.263034405834	1.5607149544699999	0.0	2.96716860753	0.356143810225	0.20163386116999998	0.0	0.0703893278914	0.48542682717	2.25398926623	0.111031312389	0.042644337408499995	0.17632277264000001	0.0285691521968	3.9717734471900004	0.150559676575	0.12432813500199999	2.57288966842	0.0285691521968	0.17632277264000001	1.26903314646
XRCC2	2.15708470345	1.55091810226	1.67360889912	1.0072758197799998	0.641648352146	1.5261189937600002	0.26316010952	0.823829650879	0.8156710863109999	1.98918449879	0.555914640427	0.831960737705	1.2570579052	0.7656252384190001	2.7803256511699996	1.27506279945	2.9560432434099995	0.322051674128	0.5754107832909999	0.333533734083	0.790837109089	0.722541868687	1.1570913791700002	0.687133491039	0.41153392195699995	0.389680147171	0.214244633913	1.13101112843	0.6781482100489999	0.790837109089	0.585064530373	1.9523335663699999	0.855989697308	2.13093086983	0.378511623254	2.21101219349	0.48542682717	1.9145645234900002	0.13750352375	1.91838623445	0.6690267655100001	1.2016338611700002	0.516015147004	1.80322703643	1.18269229752	0.111031312389	0.59454854955	1.8114710305300001	0.356143810225	0.62293035092	0.650764559117	1.4329594072799998	0.8155754288629999	0.0143552929771	0.38956681176299995	1.9708536543400001	0.641546029088	0.59454854955	2.6915341649199997	0.2750070475	2.31903981556	0.807354922058	1.36737106565	2.43562859405	2.06004738367	0.23878685958700002	1.6915341649200002	2.3757345385799997	0.6690267655100001	1.89530262133	0.378511623254	0.23878685958700002	0.13750352375	0.20163386116999998	2.09423606985	0.34482849699699997	1.5993177937	0.53605290024	0.454175893186	0.356143810225	0.286881147788	0.722466024471	0.7398481026989999	0.8155754288629999	1.0285691522	0.12432813500199999	2.31903981556	0.6690267655100001	0.333423733725	2.31324585179
IL6	0.11116745322899999	1.94114470482	3.7104396820099996	1.1954168081299998	0.823829650879	0.333533734083	0.356247276068	3.0089824199699997	0.9635397195819999	0.157171919942	1.1954168081299998	1.1441122293500001	0.774071753025	0.623023867607	3.797013282780002	1.62299275398	1.2203857898700001	5.16591930389	2.87380409241	1.0976788997700002	3.266092062	2.80531573296	1.59461688995	0.20175661146600002	0.546054959297	0.150686472654	0.6781482100489999	0.8156710863109999	1.560754776	0.322051674128	0.594645738602	2.4032677223400003	4.017921908	5.40087943628	0.9411063109460001	0.286881147788	1.8073549220599998	2.43829285158	0.40053792958400003	4.11186596387	1.11103131239	1.11103131239	1.4750848829499998	3.18745105403	4.31106710226	0.948600847493	1.13093086983	0.659924558402	3.59454854955	2.42760617278	3.16510798514	3.0721058004799997	0.748461233004	0.0143552929771	3.22958792274	1.35614381023	2.15055967658	0.526068811668	2.20789285164	0.757023246507	0.38956681176299995	0.298658315565	0.59454854955	0.411426245726	7.030004944510001	1.14404636962	1.6461626571599999	0.516015147004	1.40053792958	2.80322703643	1.03562390973	2.77610398807	9.00873673762	0.9411063109460001	5.19574129325	2.23266075679	0.432959407276	2.19219416528	2.07038932789	0.831877241192	0.9855004303049999	5.84849775539	1.37295209791	0.555816155062	0.12432813500199999	3.04089243065	0.44360665147600004	0.042644337408499995	0.0840642647885	0.53605290024
GSX2	0.505994856358	0.495794504881	1.4803390502899998	0.163629814982	0.7399406433110001	0.704955875874	0.485537260771	0.238915011287	1.7527943849599998	2.4236061573	0.0	0.333533734083	0.150686472654	0.028709901496799996	0.0842030718923	1.80325055122	1.9818862676599998	0.26316010952	0.11116745322899999	0.443720519543	0.8156710863109999	0.028709901496799996	0.6041815876959999	0.748536229134	0.322051674128	0.07052473723889999	0.20175661146600002	0.0427840352058	0.356247276068	1.4006079435299998	0.585064530373	0.6690267655100001	1.9927684307700002	3.1618876823799997	0.22650852980900002	5.35120427726	0.356143810225	0.0	0.0703893278914	2.52606881167	0.8797057662819999	1.18269229752	0.0565835283664	0.378511623254	0.545968369105	0.12432813500199999	0.722466024471	0.790772037862	0.704871964456	1.8278190246200001	0.163498732283	0.286881147788	0.286881147788	0.0840642647885	0.367371065649	0.163498732283	1.42760617278	0.21412480535300002	1.28688114779	0.2750070475	1.18903382439	0.367371065649	1.32768736418	5.301221805330001	0.0	0.111031312389	0.0	1.124328135	1.33342373373	0.713695814843	2.017921908	0.584962500721	0.0	0.12432813500199999	1.5993177937	0.0840642647885	4.13257684267	3.67355642399	2.9068905956099997	0.34482849699699997	1.2630344058299998	2.6182386556	1.0071955014	0.757023246507	0.40053792958400003	0.0565835283664	1.16992500144	0.0	0.150559676575	0.0
EXO1	3.46601724625	2.22033119202	2.97453117371	2.44625854492	1.4594974517800001	1.90696132183	0.298782199621	1.69600892067	1.823792696	3.46863627434	1.40602171421	0.879794299603	1.5160799026499998	1.0976788997700002	2.74629735947	2.3045709133099996	3.9653596878099995	0.5754107832909999	1.05667030811	0.485537260771	1.3841319084200001	1.15064489841	2.59698486328	1.03571343422	0.757125914097	1.15064489841	1.49572634697	1.7181470394099998	0.757125914097	0.910802900791	0.11116745322899999	4.43496176019	2.5235619560599996	2.8479969065499997	0.863938450424	2.9855004302999997	1.5607149544699999	2.748461233	1.03562390973	3.2750070475	1.4436066514800001	1.16992500144	0.6870606883399999	3.5172756932099998	2.04963076772	0.50589092973	0.454175893186	2.55581615506	0.50589092973	0.565597175854	1.63691458036	1.8559896973099999	1.68257329735	0.34482849699699997	0.62293035092	3.41006969176	0.918386234446	0.925999418556	3.5885647374	0.40053792958400003	3.7803100990400003	0.6690267655100001	2.44890095115	2.9068905956099997	4.38335869539	0.34482849699699997	3.40599235968	3.1858665453099997	1.36176835942	3.0461417816400003	0.722466024471	1.8718436485099998	0.21412480535300002	0.9411063109460001	3.7322691994999997	0.6870606883399999	1.65535182861	0.6959938131100001	3.0391383939099996	0.454175893186	0.34482849699699997	1.65535182861	1.2750070475	1.46988597627	1.0772429989299999	1.55090066465	3.0738202332899998	1.9448584458099998	1.22032995488	2.90110824301
EN1	2.6182210445400003	2.09087610245	3.70822286606	1.07045042515	0.028709901496799996	0.0	0.0144976107404	0.0842030718923	0.298782199621	3.55032324791	1.8639894723900001	0.0427840352058	0.028709901496799996	0.0	4.00086545944	0.0842030718923	1.3334687948200001	0.0	0.0	2.16998267174	0.12445962429000001	0.823829650879	1.63233089447	1.37858355045	0.0	0.0	0.0144976107404	0.0144976107404	0.0	0.0	0.07052473723889999	0.111031312389	0.6870606883399999	2.7355221773	0.0	0.0143552929771	0.0565835283664	0.807354922058	0.0	0.0703893278914	1.6040713236700002	0.0	0.0285691521968	0.0	0.13750352375	0.0	0.0	0.111031312389	0.042644337408499995	0.0143552929771	0.0	0.0143552929771	0.0	0.0	0.298658315565	1.02147972741	0.0285691521968	0.0143552929771	0.0	3.66902676551	4.71973105675	2.60880924268	0.0285691521968	0.0143552929771	0.0	0.411426245726	0.526068811668	0.12432813500199999	3.17152710604	2.04264433741	0.0	0.0	0.0	0.12432813500199999	2.1407786557799997	0.0	1.59454854955	0.12432813500199999	0.0	0.0285691521968	0.0	0.0285691521968	0.0	0.871843648509	0.555816155062	1.89141918685	3.3909427728	0.659924558402	0.0	0.0285691521968
TRPM8	0.150686472654	0.5161281228069999	5.42660856247	1.1111153364200002	0.11116745322899999	0.0427840352058	0.0144976107404	0.150686472654	0.163629814982	0.38417080044699997	0.13763217628	0.150686472654	0.0144976107404	0.07052473723889999	0.505994856358	1.1764042377500001	1.84806120396	0.12445962429000001	0.0	0.790837109089	0.12445962429000001	6.2470040321399996	0.0842030718923	0.20175661146600002	0.150686472654	0.400636225939	0.28699606657	0.0144976107404	0.12445962429000001	0.0144976107404	0.0144976107404	4.56437816857	1.4854268271700002	1.85996954822	0.378511623254	0.575312330687	0.2750070475	2.748461233	0.44360665147600004	1.42223300068	0.0285691521968	0.163498732283	0.0840642647885	0.18903382439	0.757023246507	0.9335726382610001	0.18903382439	0.111031312389	4.21567859661	1.4750848829499998	0.0565835283664	0.23878685958700002	0.23878685958700002	0.0285691521968	2.9708536543400004	0.2750070475	0.21412480535300002	0.13750352375	0.286881147788	4.4574629646499995	0.411426245726	8.26294047732	1.32768736418	0.18903382439	3.11103131239	3.39917109382	1.7907720378599998	1.0703893278899999	0.526068811668	0.887525270742	1.18269229752	2.7092906357200004	4.55949181321	0.918386234446	0.6959938131100001	0.298658315565	0.20163386116999998	5.55612281784	7.0077561414600025	5.61500424164	4.0	0.8155754288629999	6.0047260935899995	6.02170180007	2.25701061821	0.978195629682	2.7527485914099996	0.0565835283664	0.111031312389	0.21412480535300002
GRM5	0.11116745322899999	0.526184141636	0.433055132627	0.63235270977	0.7399406433110001	2.28983139992	0.6960961818699999	0.443720519543	0.536152601242	0.232782781124	1.5160799026499998	2.20166707039	1.4542182683899998	0.238915011287	1.44362986088	0.687133491039	0.12445962429000001	3.9344930648800003	0.214244633913	0.8156710863109999	1.5160799026499998	2.7247078418700004	0.11116745322899999	3.0018026828799997	0.660012125969	0.07052473723889999	0.11116745322899999	0.433055132627	1.1954168081299998	1.91077768803	0.12445962429000001	0.17632277264000001	0.97085365434	0.0565835283664	2.21723071622	2.9927684307700004	1.42760617278	1.17632277264	0.565597175854	1.7136958148399999	0.62293035092	2.06350294231	1.25701061821	1.66448284036	1.91838623445	0.0840642647885	0.8797057662819999	0.432959407276	3.13422093976	0.0703893278914	1.09085343045	0.918386234446	0.263034405834	0.0	2.5033487351700003	1.22032995488	2.77188557852	1.01435529298	2.91456452349	3.3617683594200005	2.29865831556	0.263034405834	0.8797057662819999	0.9107326619030001	0.0703893278914	0.0143552929771	0.50589092973	1.31034012061	0.0	0.650764559117	2.49313492231	0.0976107966264	0.22650852980900002	0.0	0.042644337408499995	0.38956681176299995	0.97085365434	3.13093086983	0.863938450424	3.41683974191	0.613531652918	1.55581615506	3.04264433741	0.042644337408499995	3.516015147	0.163498732283	0.0143552929771	0.042644337408499995	2.95605665241	0.042644337408499995
DRC1	0.356247276068	0.28699606657	0.757125914097	0.12445962429000001	0.0144976107404	0.176445946097	0.11116745322899999	0.4542835950850001	4.39784860611	2.9597928524	0.475177288055	0.226636484265	0.0842030718923	0.0	0.322051674128	0.650870025158	0.526184141636	1.60883796215	0.0144976107404	0.20175661146600002	0.344949603081	0.26316010952	0.11116745322899999	0.07052473723889999	0.298782199621	0.0842030718923	0.0977480858564	0.0977480858564	0.433055132627	0.0144976107404	1.43832099438	0.0840642647885	2.72683121703	0.978195629682	3.09423606985	0.7739963251109999	0.422233000683	0.286881147788	1.2016338611700002	0.831877241192	0.53605290024	1.7398481027000001	0.799087306074	0.32192809488699997	1.57531233069	0.0285691521968	0.575312330687	0.464668267003	0.97085365434	0.53605290024	2.3868109464700002	1.8718436485099998	0.823749360308	0.333423733725	0.823749360308	1.3840498068	0.22650852980900002	0.38956681176299995	0.18903382439	1.19534759832	0.250961573533	1.11769504267	0.163498732283	3.9457949567400004	0.0	1.93734439215	2.8678964639899998	1.08406426479	3.41818994795	0.23878685958700002	1.29865831556	0.782408564927	0.0	0.464668267003	1.8757800630700001	0.111031312389	0.21412480535300002	2.84999925947	2.1210154009599997	0.8953026213330001	0.411426245726	2.3015876466	1.40053792958	0.650764559117	0.0840642647885	0.863938450424	0.53605290024	0.0976107966264	0.21412480535300002	0.59454854955
HOXB2	4.85749721527	0.214244633913	2.2660908699	0.505994856358	0.056723508983899995	0.322051674128	0.20175661146600002	0.41153392195699995	0.41153392195699995	4.28174448013	0.704955875874	0.4647830426690001	0.6041815876959999	0.0842030718923	0.26316010952	0.505994856358	2.2079334259	0.163629814982	0.731261312962	0.555914640427	0.275123685598	2.01082038879	0.275123685598	0.163629814982	0.641648352146	0.226636484265	0.333533734083	0.7399406433110001	0.189164444804	0.28699606657	0.8560811281199999	0.23878685958700002	2.124328135	0.555816155062	2.50589092973	0.44360665147600004	0.163498732283	0.44360665147600004	2.38956681176	4.28540221886	4.10517519227	3.76659516173	3.6496154590599996	3.03033607837	2.9411063109500004	0.21412480535300002	2.46727948046	4.4502214959	4.7257411565	4.14404636962	2.13750352375	2.99819550315	3.9476661568	1.23878685959	5.7325405613100004	4.39643353125	4.19298316997	3.8298495598400004	4.659924558399999	4.20006486151	3.59454854955	4.4548339069	3.6461626571599997	0.18903382439	5.50080205306	3.47508488295	5.8539956471800005	4.70099449417	1.59454854955	4.90255600534	4.44426950241	4.53729606709	5.29130885983	3.4208865749799995	3.69265037004	0.18903382439	0.250961573533	0.44360665147600004	0.411426245726	0.411426245726	1.0772429989299999	0.23878685958700002	0.0	1.68706068834	0.9855004303049999	2.0908534304499997	0.2750070475	1.7655347463599995	0.0	1.05658352837
FCGR2B	1.3896317482	2.9279427528400004	1.8991928100599997	2.26007294655	1.12438941002	0.150686472654	0.722541868687	1.6508208513299998	1.92224907875	1.79910695553	0.5161281228069999	1.8359431028400002	0.389680147171	0.298782199621	0.6781482100489999	2.10099124908	1.6781451702099999	1.2203857898700001	2.0321559906	1.07733309269	1.5361298322699999	4.65478610992	1.0215282440200002	1.28100180626	0.871913254261	1.32197141647	0.7656252384190001	0.214244633913	0.422329545021	0.298782199621	1.3045711517299998	0.111031312389	2.9541963103900004	3.3233700690599997	0.12432813500199999	0.286881147788	0.584962500721	2.1858665453099997	0.263034405834	0.8797057662819999	0.17632277264000001	0.565597175854	0.807354922058	0.454175893186	4.10097764772	0.263034405834	0.411426245726	0.62293035092	3.93168305706	1.95605665241	0.432959407276	2.16349873228	0.163498732283	0.0703893278914	2.1602748314099998	0.17632277264000001	1.7004397181400002	0.6959938131100001	0.378511623254	0.50589092973	1.7655347463599995	4.48864353985	2.18269229752	0.18903382439	0.0	2.56071495447	3.7782085764	2.92409988564	2.79285535236	0.948600847493	1.35049724708	5.202417721580001	3.7224660244699996	0.765534746363	2.60644222813	0.13750352375	0.565597175854	1.8718436485099998	2.80322703643	2.0976107966299997	4.017921908	3.10097764772	1.2750070475	2.72246602447	2.59215800213	5.9995490873399975	0.0703893278914	0.111031312389	0.0565835283664	0.613531652918
IGKV3-20	0.163629814982	0.722541868687	1.9030752182	0.333533734083	0.344949603081	0.0	0.0	0.443720519543	0.400636225939	0.914632022381	0.163629814982	0.389680147171	1.07733309269	0.443720519543	0.623023867607	2.58497285843	0.28699606657	0.831960737705	0.748536229134	0.433055132627	1.28695785999	1.55091810226	0.0	0.226636484265	0.150686472654	0.687133491039	1.87976586819	0.0	0.163629814982	0.0	3.65538430214	0.12432813500199999	6.392145663150001	6.69766263347	0.0	0.163498732283	3.1602748314099998	1.124328135	0.565597175854	2.55090066465	0.0	0.6690267655100001	0.0	0.22650852980900002	3.7235585614699995	0.0	1.124328135	0.0	3.3476656563	0.0	1.35614381023	3.52356195606	1.35614381023	0.0	1.4329594072799998	0.12432813500199999	0.871843648509	0.0	0.948600847493	0.454175893186	0.8797057662819999	5.15055967658	2.03562390973	0.0	0.0	0.38956681176299995	0.0	0.555816155062	1.36737106565	3.79805051477	0.0	3.12928301694	0.0	0.0	3.0600473836699997	0.0	0.411426245726	0.0	1.4436066514800001	0.0	3.3204846780199997	2.7180875839599996	0.6870606883399999	2.36737106565	0.2750070475	0.0	0.83995958749	0.042644337408499995	0.0	0.0
SHH	0.0144976107404	0.0144976107404	0.0144976107404	0.13763217628	0.238915011287	0.310455471277	0.11116745322899999	0.176445946097	2.9467253685	3.82680726051	0.11116745322899999	0.20175661146600002	0.505994856358	0.344949603081	0.056723508983899995	0.36748489737499995	0.6041815876959999	1.02865517139	0.7656252384190001	0.07052473723889999	0.176445946097	6.090410232540001	0.150686472654	2.14731669426	0.26316010952	0.07052473723889999	0.20175661146600002	0.7991508841509999	1.60413479805	1.53108716011	0.214244633913	0.0	0.0	0.042644337408499995	0.042644337408499995	0.150559676575	0.0143552929771	0.432959407276	0.0285691521968	0.367371065649	0.263034405834	0.150559676575	0.422233000683	0.13750352375	0.17632277264000001	0.042644337408499995	0.111031312389	0.0703893278914	4.27649666564	0.286881147788	0.0976107966264	0.111031312389	0.0703893278914	0.0285691521968	5.305970520980001	0.163498732283	0.516015147004	0.12432813500199999	0.0565835283664	0.925999418556	0.0703893278914	5.15015345525	0.12432813500199999	0.13750352375	0.0	0.50589092973	0.250961573533	1.19534759832	0.250961573533	0.310340120612	0.250961573533	0.0976107966264	3.0738202332899998	0.0976107966264	0.111031312389	0.18903382439	0.0143552929771	1.2750070475	0.150559676575	5.17990909001	3.78345665436	0.150559676575	2.96162332829	4.88362081629	0.604071323669	1.22032995488	0.0703893278914	1.7268312170299998	0.0	0.2750070475
TNF	0.485537260771	1.00005114079	0.731261312962	2.4956912994400002	1.88756895065	0.0977480858564	0.475177288055	1.9145978689200005	1.0215282440200002	0.182823464274	3.6645016670199997	0.669106304646	1.70494329929	1.61354887486	0.585064530373	1.0215282440200002	0.948698222637	1.7991132736200002	2.6915857791900004	0.864038407803	1.02865517139	5.79548788071	1.9635480642299998	1.31621551514	3.81149744987	0.8156710863109999	0.623023867607	2.7845141887700002	1.61354887486	2.58497285843	0.238915011287	0.250961573533	1.53106949273	0.704871964456	3.97452931248	0.748461233004	4.77241355475	2.80322703643	0.9411063109460001	4.75381844317	5.07296327156	4.1866590172	1.9523335663699999	1.50080205306	2.59693514239	0.613531652918	2.98732086593	0.62293035092	2.9855004302999997	0.748461233004	1.5704629310299998	1.9745293124799999	2.9202933002099996	0.286881147788	2.74631276643	2.08746284125	1.9221978484	0.678071905113	2.24488705912	0.44360665147600004	0.286881147788	1.03562390973	0.263034405834	0.2750070475	0.0	0.0285691521968	0.0840642647885	0.0	0.163498732283	0.0	0.0	0.250961573533	1.3785116232499999	0.17632277264000001	0.659924558402	0.0	0.422233000683	1.6461626571599999	0.526068811668	0.44360665147600004	2.05658352837	2.5033487351700003	0.411426245726	0.464668267003	0.298658315565	0.2750070475	1.92979099772	0.17632277264000001	0.0143552929771	1.16349873228
HOXA3	3.3533165454900002	2.33913779259	0.028709901496799996	0.443720519543	0.0	0.0	0.0	0.0144976107404	0.0	4.2626538276699995	0.0144976107404	0.0	0.0977480858564	0.11116745322899999	2.59932279587	0.0144976107404	0.848088502884	0.0	0.0	0.526184141636	0.0	0.0	0.0144976107404	0.0144976107404	0.0	0.0	0.0144976107404	0.028709901496799996	0.0	0.0	0.12445962429000001	0.0	1.124328135	2.22032995488	1.66448284036	1.7484612330000002	0.0976107966264	0.0285691521968	1.37295209791	3.57288966842	2.56803210477	3.71918344048	3.19219416528	2.47508488295	1.61353165292	0.0565835283664	2.43295940728	3.46336088582	2.9836776947000003	2.51096191928	0.722466024471	1.3391373849200001	1.9145645234900002	0.555816155062	3.12928301694	3.51853513898	3.17312743348	2.7136958148400003	3.4607425637900002	0.0	1.29865831556	0.0565835283664	3.3161457422900003	0.250961573533	3.52481592836	1.78240856493	4.4640147245	4.44890095115	3.1391420191500004	3.22804904788	2.42223300068	0.516015147004	3.0	1.7048719644600001	3.85499301676	0.150559676575	0.0	0.0	0.0143552929771	0.263034405834	0.0143552929771	0.0	0.0	0.0	0.21412480535300002	0.871843648509	0.422233000683	0.0	0.0	0.0
IGKV4-1	1.04972195625	0.226636484265	0.63235270977	0.41153392195699995	0.0	0.0	0.0	0.0	0.0	0.704928457737	0.0	0.0	0.322051674128	0.0977480858564	0.0	0.9635397195819999	0.163629814982	0.0	1.32197141647	0.189164444804	2.32198858261	1.35621809959	0.0	0.275123685598	0.0977480858564	0.0	0.485537260771	0.11116745322899999	0.0	0.0	1.7570887804	0.21412480535300002	4.66789212523	6.23381138429	0.18903382439	0.367371065649	1.6599245584	0.163498732283	0.20163386116999998	2.0	0.0	0.0	0.0	0.0	1.26903314646	0.0	0.21412480535300002	0.0	3.0443941193599997	0.0	0.263034405834	3.13422093976	0.6322682155	0.0	0.18903382439	0.0	0.0	0.23878685958700002	0.475084882949	0.0976107966264	0.604071323669	3.98276546258	1.5210507369	0.0	0.0	0.0	0.0	0.9107326619030001	0.0	3.34908214639	0.0	0.263034405834	0.0	0.0	1.9145645234900002	0.516015147004	0.0	0.0	0.0976107966264	0.0	0.62293035092	1.78240856493	0.0	1.5109619192800001	0.17632277264000001	0.6959938131100001	0.0	0.0840642647885	0.0	0.0
VAX2	3.47384190559	3.752794981	3.57291221619	3.28393793106	3.51603889465	4.1301574706999995	3.7516837120099997	3.99280357361	5.1081089973400005	5.68676614761	4.08748054504	4.448285102840001	3.55579161644	3.6993589401199998	3.7474255561800014	3.93739080429	4.04356718063	1.18277597427	3.48932123184	2.50079488754	3.9335587024699996	2.76342201233	3.1243557930000003	5.05832099915	3.2898623943299996	3.4436588287400003	5.61824703217	3.53731870651	3.795992136	4.62349319458	4.0539970397900005	1.8718436485099998	1.78659636189	2.23266075679	0.0	1.01435529298	0.0	1.56559717585	0.042644337408499995	0.13750352375	2.7180875839599996	0.21412480535300002	0.23878685958700002	0.0	0.604071323669	0.111031312389	0.12432813500199999	4.15137177625	0.0976107966264	0.13750352375	0.0840642647885	0.0976107966264	0.0285691521968	0.0	2.59215800213	0.432959407276	0.0703893278914	0.111031312389	0.0703893278914	4.2502036565	5.36176835942	3.35473423997	0.432959407276	3.2883585621900004	0.2750070475	0.34482849699699997	3.4698859762699996	0.526068811668	3.44493204894	0.310340120612	2.9541963103900004	0.20163386116999998	0.12432813500199999	0.163498732283	3.5033487351699995	3.40871186103	3.06695024392	0.356143810225	0.13750352375	0.18903382439	0.20163386116999998	1.63691458036	0.0285691521968	2.59693514239	2.15055967658	1.6415460290900001	4.2257376534699995	2.31614574229	1.42760617278	5.42660022617
